Nome,Embalagens_Sustentaveis,Reducao_Desperdicio,Fornecedores_Locais,Emprego_Justo,Envolvimento_Comunitario,Produtos_Saudaveis,Transparencia_Negocios,Cumprimento_Regulamentacao,Etica_Relacionamentos,Conformidade_ESG
FoodTruck492,1,0,1,1,0,1,0,0,0,0
FoodTruck493,1,1,1,0,1,0,1,1,1,0
FoodTruck494,1,0,1,0,0,0,0,1,1,0
FoodTruck495,1,0,0,0,0,0,0,0,1,0
FoodTruck496,0,1,0,1,0,1,0,0,0,0
FoodTruck497,0,0,1,1,0,0,1,1,0,0
FoodTruck498,1,0,1,1,0,1,1,1,0,0
FoodTruck499,0,0,1,0,0,1,0,0,1,0
FoodTruck500,1,1,1,1,1,1,0,0,1,0
FoodTruck501,0,0,0,0,1,1,0,0,1,0
FoodTruck502,1,1,1,0,1,1,1,1,1,0
FoodTruck503,1,0,1,1,1,1,0,1,0,0
FoodTruck504,1,0,0,0,1,0,0,1,1,0
FoodTruck505,0,0,1,1,0,0,0,0,1,0
FoodTruck506,0,0,1,0,0,0,1,1,1,0
FoodTruck507,0,0,0,1,1,1,0,0,0,0
FoodTruck508,0,0,1,0,1,0,0,0,1,0
FoodTruck509,0,0,0,1,1,1,0,1,0,0
FoodTruck510,1,0,1,1,0,1,0,1,0,0
FoodTruck511,1,0,0,1,0,0,0,0,0,0
FoodTruck512,1,1,0,1,0,0,1,0,1,0
FoodTruck513,1,0,1,1,0,0,0,0,0,0
FoodTruck514,1,1,1,1,0,0,0,0,1,0
FoodTruck515,1,1,1,1,1,1,1,0,0,0
FoodTruck516,1,0,1,0,1,1,0,0,1,0
FoodTruck517,0,1,1,1,1,1,0,0,0,0
FoodTruck518,0,0,0,0,1,0,0,1,1,0
FoodTruck519,1,0,0,1,0,1,1,1,1,0
FoodTruck520,0,0,1,0,0,0,0,1,0,0
FoodTruck521,1,0,1,0,1,1,1,1,1,0
FoodTruck522,0,1,0,1,0,1,1,1,0,0
FoodTruck523,0,0,0,1,1,1,0,1,1,0
FoodTruck524,1,0,0,1,1,0,1,0,1,0
FoodTruck525,0,0,0,1,1,1,0,1,1,0
FoodTruck526,0,1,0,1,0,0,1,0,0,0
FoodTruck527,0,0,1,0,1,0,1,1,1,0
FoodTruck528,1,0,1,0,0,1,1,1,1,0
FoodTruck529,1,1,0,1,1,0,0,0,1,0
FoodTruck530,1,1,1,0,0,1,0,1,1,0
FoodTruck531,1,0,1,0,1,0,0,1,0,0
FoodTruck532,1,1,0,1,1,1,1,1,0,0
FoodTruck533,1,1,0,0,1,0,1,1,0,0
FoodTruck534,0,1,1,0,1,1,0,1,0,0
FoodTruck535,0,0,1,0,0,1,0,1,0,0
FoodTruck536,0,1,1,1,1,1,0,1,1,0
FoodTruck537,0,0,1,0,0,0,0,0,0,0
FoodTruck538,0,0,1,1,1,0,0,1,1,0
FoodTruck539,0,1,0,1,1,0,0,0,0,0
FoodTruck540,0,1,0,0,0,0,0,0,0,0
FoodTruck541,1,0,0,0,1,1,0,0,0,0
FoodTruck542,0,1,1,1,0,0,0,0,0,0
FoodTruck543,0,1,0,1,0,0,0,1,0,0
FoodTruck544,1,1,0,0,0,1,0,0,0,0
FoodTruck545,1,1,0,1,0,0,0,1,1,0
FoodTruck546,1,0,0,0,1,1,0,1,0,0
FoodTruck547,1,1,0,0,1,0,0,0,0,0
FoodTruck548,0,0,0,0,1,0,1,0,0,0
FoodTruck549,0,0,1,0,1,1,0,1,1,0
FoodTruck550,0,0,1,1,1,0,0,0,0,0
FoodTruck551,1,0,1,0,1,0,1,1,0,0
FoodTruck552,1,1,1,1,0,1,0,1,0,0
FoodTruck553,0,0,1,0,0,0,0,1,0,0
FoodTruck554,1,1,0,1,0,1,0,0,0,0
FoodTruck555,0,0,0,1,1,1,0,0,1,0
FoodTruck556,1,1,1,0,1,0,1,1,1,0
FoodTruck557,1,0,1,0,1,0,1,1,1,0
FoodTruck558,1,1,0,1,0,1,0,1,0,0
FoodTruck559,1,1,0,1,1,0,0,1,1,0
FoodTruck560,1,0,0,1,1,1,1,0,1,0
FoodTruck561,1,0,1,0,1,0,1,0,1,0
FoodTruck562,1,1,0,0,0,0,0,1,0,0
FoodTruck563,0,0,0,1,1,0,0,1,0,0
FoodTruck564,0,1,0,0,0,1,0,1,1,0
FoodTruck565,0,1,1,0,0,1,1,0,1,0
FoodTruck566,1,0,1,0,1,1,0,1,0,0
FoodTruck567,1,0,0,0,0,1,1,0,0,0
FoodTruck568,1,1,0,0,0,1,1,1,0,0
FoodTruck569,1,0,1,1,0,1,1,0,1,0
FoodTruck570,1,1,0,0,1,0,0,0,1,0
FoodTruck571,1,0,1,0,0,0,0,1,1,0
FoodTruck572,0,1,1,1,1,0,0,1,0,0
FoodTruck573,0,1,1,1,1,1,1,1,0,0
FoodTruck574,0,0,1,0,1,1,0,1,0,0
FoodTruck575,0,1,1,0,1,1,1,1,0,0
FoodTruck576,1,1,1,0,0,0,1,1,1,0
FoodTruck577,1,1,1,1,0,0,1,0,1,0
FoodTruck578,0,0,0,1,1,0,1,1,1,0
FoodTruck579,0,0,1,1,0,1,1,1,0,0
FoodTruck580,0,0,1,1,0,0,1,1,0,0
FoodTruck581,0,0,0,0,1,1,1,0,0,0
FoodTruck582,1,1,0,0,1,0,0,1,1,0
FoodTruck583,0,0,0,0,0,1,1,1,1,0
FoodTruck584,1,0,0,1,1,1,0,1,0,0
FoodTruck585,1,0,1,0,0,1,0,1,1,0
FoodTruck586,1,1,1,0,0,1,1,0,0,0
FoodTruck587,0,0,1,0,1,1,1,1,1,0
FoodTruck588,0,1,0,1,0,1,1,1,1,0
FoodTruck589,0,0,0,0,1,0,1,1,1,0
FoodTruck590,0,0,1,0,0,0,0,0,1,0
FoodTruck591,1,1,0,1,1,1,0,0,1,0
FoodTruck592,0,1,0,0,1,0,1,1,1,0
FoodTruck593,1,0,0,0,0,1,1,1,1,0
FoodTruck594,1,0,1,1,0,1,0,1,1,0
FoodTruck595,0,0,1,1,0,1,0,1,1,0
FoodTruck596,1,0,1,1,0,1,0,1,1,0
FoodTruck597,0,0,0,1,1,0,1,0,0,0
FoodTruck598,1,1,1,1,1,1,0,1,1,0
FoodTruck599,1,0,0,1,1,1,0,0,1,0
FoodTruck600,0,1,0,0,1,1,0,1,0,0
FoodTruck601,1,0,0,0,0,0,0,0,1,0
FoodTruck602,1,0,0,0,1,0,0,0,1,0
FoodTruck603,1,0,1,0,0,1,1,1,1,0
FoodTruck604,0,1,0,0,0,0,0,1,1,0
FoodTruck605,0,0,1,0,0,0,1,1,1,0
FoodTruck606,0,1,1,0,1,1,0,1,0,0
FoodTruck607,0,0,1,1,1,1,0,1,0,0
FoodTruck608,1,0,0,0,0,0,1,0,1,0
FoodTruck609,1,0,1,0,1,0,0,1,1,0
FoodTruck610,1,1,1,1,0,0,1,1,0,0
FoodTruck611,1,1,0,1,1,0,0,0,1,0
FoodTruck612,1,1,0,1,1,0,1,0,1,0
FoodTruck613,1,1,1,1,0,0,0,0,0,0
FoodTruck614,1,1,1,1,1,0,0,1,1,0
FoodTruck615,0,1,0,1,0,1,1,1,1,0
FoodTruck616,1,0,1,0,1,0,1,1,1,0
FoodTruck617,0,0,0,0,0,0,0,1,0,0
FoodTruck618,0,1,1,0,1,0,0,0,1,0
FoodTruck619,0,0,0,0,0,1,1,1,0,0
FoodTruck620,0,0,0,0,1,1,1,0,1,0
FoodTruck621,0,0,0,0,0,0,1,0,1,0
FoodTruck622,1,1,1,0,0,1,0,0,1,0
FoodTruck623,1,1,0,0,0,0,1,0,1,0
FoodTruck624,0,0,1,0,0,1,0,1,1,0
FoodTruck625,0,0,0,1,0,0,1,0,0,0
FoodTruck626,1,0,1,1,1,1,0,1,1,0
FoodTruck627,1,1,1,0,0,1,0,0,0,0
FoodTruck628,0,0,0,0,0,1,0,1,1,0
FoodTruck629,1,0,0,1,0,0,1,0,1,0
FoodTruck630,0,1,0,1,1,0,0,0,0,0
FoodTruck631,0,0,1,0,1,1,1,0,1,0
FoodTruck632,1,0,1,1,0,0,1,0,0,0
FoodTruck633,0,0,0,0,0,1,0,0,1,0
FoodTruck634,0,1,1,1,0,0,0,0,0,0
FoodTruck635,1,0,0,0,0,0,0,0,0,0
FoodTruck636,0,0,0,1,0,0,1,1,0,0
FoodTruck637,1,0,0,0,0,0,1,0,0,0
FoodTruck638,1,0,0,1,0,0,0,1,1,0
FoodTruck639,0,1,0,0,1,0,1,0,0,0
FoodTruck640,1,1,0,1,1,1,1,0,0,0
FoodTruck641,0,1,1,1,1,0,0,0,0,0
FoodTruck642,1,1,1,1,0,0,1,1,1,0
FoodTruck643,1,1,1,1,0,0,0,0,0,0
FoodTruck644,1,1,1,1,1,1,1,0,0,0
FoodTruck645,0,0,1,0,0,0,1,1,1,0
FoodTruck646,0,0,1,1,1,0,0,1,0,0
FoodTruck647,0,0,0,0,1,1,0,1,1,0
FoodTruck648,1,1,0,0,1,0,0,1,0,0
FoodTruck649,1,0,1,0,1,1,1,0,0,0
FoodTruck650,1,1,1,1,0,0,1,1,1,0
FoodTruck651,1,1,1,0,0,0,0,1,0,0
FoodTruck652,0,1,1,0,1,1,0,0,0,0
FoodTruck653,0,0,1,1,1,1,1,1,0,0
FoodTruck654,1,0,0,0,0,0,0,1,1,0
FoodTruck655,0,1,1,1,0,1,1,0,0,0
FoodTruck656,1,1,1,0,1,0,0,0,1,0
FoodTruck657,0,1,0,0,1,1,0,1,1,0
FoodTruck658,0,0,1,1,1,1,1,0,0,0
FoodTruck659,1,0,1,0,0,1,0,1,1,0
FoodTruck660,0,1,1,0,1,0,0,0,1,0
FoodTruck661,1,1,1,0,0,0,0,1,1,0
FoodTruck662,1,1,1,1,1,0,0,1,0,0
FoodTruck663,0,1,1,0,1,1,1,0,0,0
FoodTruck664,0,0,0,0,1,0,0,1,1,0
FoodTruck665,0,1,0,1,0,0,1,1,0,0
FoodTruck666,0,0,1,0,0,0,1,0,0,0
FoodTruck667,0,1,0,0,0,1,0,1,0,0
FoodTruck668,1,0,1,1,0,0,1,0,1,0
FoodTruck669,0,0,1,0,1,1,0,0,0,0
FoodTruck670,1,1,0,0,1,0,1,0,1,0
FoodTruck671,1,0,0,1,0,1,1,1,0,0
FoodTruck672,0,1,0,1,1,0,1,1,1,0
FoodTruck673,1,1,1,1,1,0,0,0,1,0
FoodTruck674,0,0,1,0,0,1,0,1,1,0
FoodTruck675,1,0,1,0,0,1,0,0,1,0
FoodTruck676,0,0,1,0,0,0,1,0,0,0
FoodTruck677,1,0,1,1,1,0,0,0,0,0
FoodTruck678,1,0,1,0,1,1,1,0,1,0
FoodTruck679,0,1,0,1,0,1,0,0,0,0
FoodTruck680,1,0,1,1,0,0,0,1,0,0
FoodTruck681,1,1,1,1,1,0,1,1,1,0
FoodTruck682,0,0,0,0,0,0,0,1,1,0
FoodTruck683,1,1,0,1,0,0,0,0,1,0
FoodTruck684,0,0,0,1,1,0,0,1,0,0
FoodTruck685,1,1,1,0,0,1,0,0,0,0
FoodTruck686,0,0,1,0,0,0,0,0,0,0
FoodTruck687,1,0,0,0,0,0,1,1,0,0
FoodTruck688,1,1,0,1,0,1,1,0,0,0
FoodTruck689,1,0,1,0,1,1,1,1,0,0
FoodTruck690,1,0,1,0,0,1,0,1,1,0
FoodTruck691,0,1,1,0,1,1,1,0,1,0
FoodTruck692,1,0,1,1,0,1,0,0,0,0
FoodTruck693,1,0,1,1,1,0,0,0,1,0
FoodTruck694,1,1,0,1,0,1,1,1,0,0
FoodTruck695,1,1,0,0,1,0,1,0,0,0
FoodTruck696,0,1,0,1,0,0,1,0,0,0
FoodTruck697,1,1,0,1,0,1,0,0,0,0
FoodTruck698,1,0,0,1,0,0,1,1,1,0
FoodTruck699,1,0,1,1,1,1,1,0,0,0
FoodTruck700,0,1,0,0,0,0,1,0,1,0
FoodTruck701,1,1,1,1,0,1,0,0,1,0
FoodTruck702,1,0,1,0,0,0,1,0,1,0
FoodTruck703,1,1,1,1,1,0,0,0,1,0
FoodTruck704,1,0,1,1,1,1,0,1,1,0
FoodTruck705,0,1,1,0,1,0,0,1,1,0
FoodTruck706,1,0,1,1,1,0,1,0,0,0
FoodTruck707,0,0,0,0,0,0,1,0,0,0
FoodTruck708,0,1,1,1,0,0,1,1,0,0
FoodTruck709,1,1,1,1,0,1,1,0,1,0
FoodTruck710,0,0,0,1,0,1,1,1,1,0
FoodTruck711,0,0,1,0,0,1,0,1,0,0
FoodTruck712,1,1,0,1,0,0,1,0,1,0
FoodTruck713,1,1,0,1,1,1,0,0,1,0
FoodTruck714,0,0,0,0,0,0,0,0,1,0
FoodTruck715,0,0,0,0,1,0,1,0,1,0
FoodTruck716,0,1,0,0,0,1,0,1,1,0
FoodTruck717,1,1,0,0,0,0,0,0,0,0
FoodTruck718,1,1,1,1,1,1,1,1,1,0
FoodTruck719,1,1,0,0,1,1,0,0,0,0
FoodTruck720,0,0,0,1,0,0,1,0,0,0
FoodTruck721,0,1,1,0,0,0,0,1,1,0
FoodTruck722,0,0,0,1,0,1,1,0,1,0
FoodTruck723,0,0,1,1,1,1,1,0,0,0
FoodTruck724,1,1,0,1,1,0,0,0,0,0
FoodTruck725,1,0,0,0,0,1,0,1,0,0
FoodTruck726,1,1,0,1,1,1,1,0,1,0
FoodTruck727,1,0,1,1,0,0,0,1,0,0
FoodTruck728,1,0,1,0,1,1,1,1,1,0
FoodTruck729,1,0,1,0,1,1,1,1,1,0
FoodTruck730,1,1,0,1,0,1,0,0,1,0
FoodTruck731,1,0,1,1,1,0,0,0,0,0
FoodTruck732,1,0,1,0,1,1,0,0,1,0
FoodTruck733,1,0,1,0,0,1,0,0,1,0
FoodTruck734,0,1,0,0,1,0,0,1,1,0
FoodTruck735,0,1,0,1,1,0,0,1,0,0
FoodTruck736,1,0,0,1,0,0,1,0,0,0
FoodTruck737,1,0,0,0,1,1,0,1,0,0
FoodTruck738,0,1,1,0,0,1,1,1,0,0
FoodTruck739,0,0,0,1,0,0,0,0,0,0
FoodTruck740,1,0,1,1,0,1,1,0,0,0
FoodTruck741,0,1,0,0,0,0,0,1,1,0
FoodTruck742,0,1,0,1,0,1,0,1,1,0
FoodTruck743,0,0,0,0,0,0,1,0,0,0
FoodTruck744,1,1,1,1,0,1,0,1,0,0
FoodTruck745,1,1,1,1,0,0,1,0,0,0
FoodTruck746,0,0,1,0,1,1,1,0,1,0
FoodTruck747,0,0,1,1,0,1,1,1,1,0
FoodTruck748,1,1,1,0,0,0,1,0,0,0
FoodTruck749,1,0,1,1,1,0,1,1,0,0
FoodTruck750,0,1,1,1,1,1,0,1,1,0
FoodTruck751,1,1,0,1,0,0,1,0,0,0
FoodTruck752,0,1,1,0,1,0,1,1,0,0
FoodTruck753,0,0,0,1,1,1,0,0,1,0
FoodTruck754,1,0,1,0,0,0,1,1,1,0
FoodTruck755,1,0,0,1,1,1,1,1,0,0
FoodTruck756,0,1,0,0,0,0,0,0,1,0
FoodTruck757,0,1,1,1,1,0,0,0,1,0
FoodTruck758,0,0,1,0,1,1,0,1,1,0
FoodTruck759,0,0,0,0,1,0,0,0,0,0
FoodTruck760,1,1,1,0,1,1,1,0,0,0
FoodTruck761,0,0,0,0,1,0,1,1,0,0
FoodTruck762,0,0,0,0,1,0,0,1,0,0
FoodTruck763,0,1,0,0,1,1,1,0,0,0
FoodTruck764,0,1,0,1,0,0,0,1,1,0
FoodTruck765,1,1,0,1,1,0,0,0,0,0
FoodTruck766,1,1,0,1,1,1,1,1,0,0
FoodTruck767,0,1,0,1,0,1,0,1,0,0
FoodTruck768,1,0,0,1,1,1,0,1,0,0
FoodTruck769,1,1,0,0,0,1,1,1,1,0
FoodTruck770,0,1,1,1,0,0,0,1,1,0
FoodTruck771,1,0,1,0,0,0,0,0,0,0
FoodTruck772,1,0,0,1,0,1,1,0,0,0
FoodTruck773,0,0,1,0,0,1,0,1,1,0
FoodTruck774,1,1,0,1,1,1,1,0,0,0
FoodTruck775,0,0,1,1,0,0,0,0,1,0
FoodTruck776,0,0,0,1,0,0,0,0,1,0
FoodTruck777,0,0,1,0,0,0,0,0,1,0
FoodTruck778,0,1,0,0,0,0,0,0,1,0
FoodTruck779,1,0,1,0,0,1,0,1,0,0
FoodTruck780,1,0,0,1,0,0,0,0,1,0
FoodTruck781,1,0,0,0,0,0,0,1,0,0
FoodTruck782,1,0,0,0,1,1,0,0,1,0
FoodTruck783,0,0,0,0,0,1,1,1,0,0
FoodTruck784,1,0,0,0,1,0,1,1,0,0
FoodTruck785,1,1,0,0,0,1,0,1,1,0
FoodTruck786,0,1,1,1,1,0,1,0,0,0
FoodTruck787,0,1,0,1,0,0,1,1,0,0
FoodTruck788,1,0,1,1,1,1,0,1,1,0
FoodTruck789,1,0,0,0,0,1,1,0,1,0
FoodTruck790,0,1,1,1,1,0,0,0,1,0
FoodTruck791,0,1,1,1,1,1,0,1,0,0
FoodTruck792,0,1,0,0,1,1,1,1,1,0
FoodTruck793,1,1,1,1,0,1,0,0,0,0
FoodTruck794,0,1,1,0,1,0,1,0,0,0
FoodTruck795,0,1,0,0,1,0,1,1,1,0
FoodTruck796,1,1,0,0,0,0,0,1,0,0
FoodTruck797,1,0,0,0,1,0,0,0,1,0
FoodTruck798,0,1,0,1,0,1,1,1,0,0
FoodTruck799,1,0,0,0,1,0,0,0,1,0
FoodTruck800,1,1,1,1,1,1,1,1,0,0
FoodTruck801,1,1,1,1,1,0,0,0,0,0
FoodTruck802,0,0,0,0,0,1,0,0,0,0
FoodTruck803,0,0,1,0,1,1,0,0,0,0
FoodTruck804,0,0,0,0,1,0,1,0,1,0
FoodTruck805,1,0,1,0,1,0,1,1,0,0
FoodTruck806,1,0,0,0,1,0,1,1,1,0
FoodTruck807,0,1,0,0,0,0,0,0,0,0
FoodTruck808,0,0,1,1,1,0,1,0,0,0
FoodTruck809,1,0,0,1,1,0,0,0,0,0
FoodTruck810,1,0,0,1,0,0,1,0,1,0
FoodTruck811,1,1,1,0,1,0,1,0,1,0
FoodTruck812,1,1,0,0,0,0,1,0,0,0
FoodTruck813,1,0,0,1,0,0,0,1,1,0
FoodTruck814,0,0,0,0,0,0,1,1,1,0
FoodTruck815,1,1,0,1,0,1,0,0,1,0
FoodTruck816,1,0,0,1,0,1,1,0,0,0
FoodTruck817,1,1,0,1,0,1,1,1,0,0
FoodTruck818,1,1,1,0,0,1,1,1,1,0
FoodTruck819,1,0,0,0,0,0,1,0,0,0
FoodTruck820,0,1,0,1,1,0,1,0,1,0
FoodTruck821,0,0,1,0,1,0,0,1,1,0
FoodTruck822,1,1,0,1,0,0,1,0,1,0
FoodTruck823,1,0,1,0,0,1,1,1,0,0
FoodTruck824,0,1,1,1,0,1,1,0,0,0
FoodTruck825,0,1,0,1,0,1,1,1,1,0
FoodTruck826,0,0,1,0,1,1,1,0,0,0
FoodTruck827,1,1,1,0,1,1,0,1,1,0
FoodTruck828,1,0,1,1,0,0,1,0,0,0
FoodTruck829,0,1,0,1,1,0,1,1,0,0
FoodTruck830,0,0,0,1,1,0,0,1,0,0
FoodTruck831,0,0,1,1,1,0,1,1,1,0
FoodTruck832,0,1,0,0,1,1,0,0,1,0
FoodTruck833,1,1,1,1,0,1,0,0,0,0
FoodTruck834,1,0,1,0,1,1,1,1,0,0
FoodTruck835,1,0,1,1,0,0,0,0,0,0
FoodTruck836,0,0,1,1,1,0,0,0,1,0
FoodTruck837,1,1,1,0,1,1,0,1,0,0
FoodTruck838,1,1,1,1,0,1,1,0,0,0
FoodTruck839,0,1,1,1,1,1,1,1,0,0
FoodTruck840,0,0,1,1,0,1,0,0,1,0
FoodTruck841,1,1,1,1,1,0,1,0,0,0
FoodTruck842,0,1,0,0,0,1,1,0,1,0
FoodTruck843,0,0,0,0,0,0,0,1,0,0
FoodTruck844,1,1,1,1,0,0,1,1,1,0
FoodTruck845,1,1,1,0,0,0,1,1,0,0
FoodTruck846,0,1,1,1,1,0,1,0,0,0
FoodTruck847,0,0,0,0,0,0,1,1,0,0
FoodTruck848,1,0,1,1,0,1,0,1,0,0
FoodTruck849,1,0,0,1,0,1,1,1,1,0
FoodTruck850,1,1,1,1,0,0,0,0,1,0
FoodTruck851,0,0,1,1,1,1,0,0,1,0
FoodTruck852,0,1,1,1,0,0,1,0,0,0
FoodTruck853,0,0,1,1,1,1,1,0,0,0
FoodTruck854,0,1,0,0,1,0,1,0,1,0
FoodTruck855,0,1,0,0,1,1,1,1,0,0
FoodTruck856,1,0,0,1,0,0,0,1,1,0
FoodTruck857,0,1,0,1,0,1,1,1,1,0
FoodTruck858,0,1,1,1,0,0,0,0,0,0
FoodTruck859,1,0,0,1,1,0,0,0,1,0
FoodTruck860,1,0,0,1,0,0,0,1,1,0
FoodTruck861,1,1,1,0,0,1,1,1,1,0
FoodTruck862,0,1,0,1,0,0,0,1,1,0
FoodTruck863,1,1,0,1,1,0,0,0,0,0
FoodTruck864,0,1,1,0,1,1,0,0,0,0
FoodTruck865,0,0,1,1,1,1,1,1,0,0
FoodTruck866,1,1,1,1,1,1,0,1,0,0
FoodTruck867,1,0,0,1,1,1,0,0,1,0
FoodTruck868,0,0,1,1,1,0,0,1,1,0
FoodTruck869,1,0,0,0,1,1,1,1,1,0
FoodTruck870,1,0,1,0,1,0,0,0,1,0
FoodTruck871,1,0,0,0,1,1,0,1,1,0
FoodTruck872,1,0,1,1,1,1,1,0,0,0
FoodTruck873,1,0,1,1,1,1,1,1,0,0
FoodTruck874,0,1,0,0,0,1,0,0,0,0
FoodTruck875,0,1,1,0,1,0,1,0,0,0
FoodTruck876,1,0,1,1,0,1,1,1,1,0
FoodTruck877,0,0,0,1,1,1,0,0,0,0
FoodTruck878,0,1,1,0,0,1,0,1,0,0
FoodTruck879,0,0,0,1,0,1,0,1,0,0
FoodTruck880,1,1,1,0,1,1,0,0,1,0
FoodTruck881,0,0,1,0,0,0,0,1,1,0
FoodTruck882,1,0,0,0,1,0,0,1,1,0
FoodTruck883,0,1,0,1,1,1,1,1,1,0
FoodTruck884,0,0,0,1,0,1,1,0,0,0
FoodTruck885,0,0,1,0,0,0,0,0,1,0
FoodTruck886,1,0,1,0,0,1,1,0,0,0
FoodTruck887,1,1,0,0,0,0,1,0,0,0
FoodTruck888,1,1,1,1,0,1,0,0,1,0
FoodTruck889,0,0,0,1,1,1,1,0,0,0
FoodTruck890,0,0,0,1,0,1,0,1,0,0
FoodTruck891,1,0,0,0,1,1,0,1,1,0
FoodTruck892,0,0,0,0,1,1,1,0,1,0
FoodTruck893,1,0,1,0,1,1,1,1,0,0
FoodTruck894,0,0,1,0,0,1,0,0,1,0
FoodTruck895,0,1,1,1,0,0,0,1,0,0
FoodTruck896,1,0,1,1,0,0,1,0,0,0
FoodTruck897,1,1,1,0,1,0,0,0,0,0
FoodTruck898,1,1,1,1,0,1,0,0,0,0
FoodTruck899,0,0,1,1,0,1,0,0,0,0
FoodTruck900,1,1,0,1,0,0,0,1,0,0
FoodTruck901,1,0,1,1,0,1,1,1,0,0
FoodTruck902,1,1,0,1,0,0,0,0,1,0
FoodTruck903,1,0,1,0,0,1,0,1,0,0
FoodTruck904,0,1,1,1,1,0,1,1,0,0
FoodTruck905,1,0,0,1,1,0,1,1,1,0
FoodTruck906,0,0,0,0,0,0,0,1,0,0
FoodTruck907,1,0,1,0,0,1,0,1,1,0
FoodTruck908,1,1,0,0,0,0,0,1,0,0
FoodTruck909,0,0,0,0,1,1,0,1,0,0
FoodTruck910,0,1,1,0,1,1,0,0,1,0
FoodTruck911,0,0,0,0,1,0,0,1,1,0
FoodTruck912,1,1,0,0,1,1,1,1,1,0
FoodTruck913,0,1,0,1,0,1,1,1,1,0
FoodTruck914,1,0,1,1,0,1,0,1,0,0
FoodTruck915,0,0,0,0,0,0,1,1,1,0
FoodTruck916,0,1,1,0,0,0,1,0,0,0
FoodTruck917,0,0,1,0,0,0,0,1,0,0
FoodTruck918,1,0,1,1,0,0,0,1,0,0
FoodTruck919,0,1,0,0,1,1,0,1,0,0
FoodTruck920,1,1,1,0,1,1,0,0,1,0
FoodTruck921,1,1,1,1,1,1,0,0,1,0
FoodTruck922,0,1,0,0,1,0,1,0,1,0
FoodTruck923,1,0,1,0,1,0,0,1,1,0
FoodTruck924,0,0,1,1,0,1,1,1,1,0
FoodTruck925,1,1,0,0,1,1,1,1,1,0
FoodTruck926,0,0,0,1,1,1,1,0,0,0
FoodTruck927,0,1,1,1,0,0,0,0,1,0
FoodTruck928,1,1,1,1,1,0,1,0,0,0
FoodTruck929,1,1,1,0,1,1,1,1,1,0
FoodTruck930,0,0,1,1,1,0,1,0,0,0
FoodTruck931,1,0,0,0,0,1,0,0,0,0
FoodTruck932,1,0,1,0,0,0,0,1,1,0
FoodTruck933,0,0,1,0,0,1,0,0,1,0
FoodTruck934,0,0,1,0,1,0,0,0,1,0
FoodTruck935,0,1,0,0,1,1,0,1,0,0
FoodTruck936,1,1,1,1,1,1,1,0,0,0
FoodTruck937,1,1,0,1,0,0,1,1,1,0
FoodTruck938,1,0,0,0,1,1,0,0,1,0
FoodTruck939,0,1,1,0,1,0,1,0,1,0
FoodTruck940,1,0,1,1,0,0,1,1,0,0
FoodTruck941,0,1,1,0,1,1,0,1,0,0
FoodTruck942,1,0,1,0,0,1,0,0,1,0
FoodTruck943,0,0,0,1,0,1,1,0,1,0
FoodTruck944,0,0,1,0,1,1,0,1,0,0
FoodTruck945,0,1,0,0,0,0,1,0,1,0
FoodTruck946,1,0,1,0,0,0,0,0,1,0
FoodTruck947,0,1,1,0,1,0,1,0,0,0
FoodTruck948,0,1,0,0,1,0,0,1,1,0
FoodTruck949,0,0,0,0,0,0,0,0,0,0
FoodTruck950,1,0,0,1,1,0,0,0,0,0
FoodTruck951,0,1,1,0,0,1,0,0,1,0
FoodTruck952,0,1,0,1,1,0,0,1,0,0
FoodTruck953,0,1,1,1,0,1,0,0,1,0
FoodTruck954,0,0,0,0,0,1,1,0,1,0
FoodTruck955,1,0,1,0,1,1,0,0,1,0
FoodTruck956,1,0,0,0,0,1,0,0,1,0
FoodTruck957,1,1,1,0,0,0,1,0,0,0
FoodTruck958,0,0,0,1,1,1,1,1,1,0
FoodTruck959,0,0,1,0,0,1,0,0,0,0
FoodTruck960,1,0,1,1,1,0,0,0,0,0
FoodTruck961,1,1,1,0,1,1,1,1,1,0
FoodTruck962,0,1,0,1,1,1,1,1,1,0
FoodTruck963,1,0,1,0,1,0,1,1,0,0
FoodTruck964,1,0,1,0,0,1,0,1,0,0
FoodTruck965,1,1,0,1,0,1,0,0,1,0
FoodTruck966,1,1,0,0,0,0,0,0,0,0
FoodTruck967,1,0,1,0,0,0,1,0,0,0
FoodTruck968,0,0,1,1,0,1,0,0,0,0
FoodTruck969,1,1,0,1,0,1,0,1,0,0
FoodTruck970,0,1,1,1,0,1,0,1,1,0
FoodTruck971,1,1,1,0,1,0,1,1,0,0
FoodTruck972,0,1,0,1,0,0,1,0,0,0
FoodTruck973,1,0,1,0,0,0,0,0,0,0
FoodTruck974,0,1,1,1,0,1,0,1,1,0
FoodTruck975,1,0,1,1,0,0,0,1,0,0
FoodTruck976,1,1,1,0,0,0,0,1,0,0
FoodTruck977,1,0,1,1,0,1,1,0,1,0
FoodTruck978,0,0,1,0,0,1,1,0,1,0
FoodTruck979,0,0,1,1,1,0,0,1,0,0
FoodTruck980,1,0,1,0,1,0,0,1,1,0
FoodTruck981,1,1,0,1,1,1,0,0,0,0
FoodTruck982,0,1,1,0,1,1,1,1,0,0
FoodTruck983,0,1,1,0,1,1,0,0,1,0
FoodTruck984,1,0,1,1,1,1,1,0,1,0
FoodTruck985,1,0,0,1,0,1,1,1,0,0
FoodTruck986,0,1,0,0,1,1,1,1,1,0
